Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB10,OUT017,3586.6833
FDP57,OUT013,1710.0491
FDU48,OUT019,592.2996
FDH48,OUT035,1397.7179
FDO33,OUT035,1799.7014
NCU29,OUT045,2342.0696
FDW35,OUT046,666.07623
FDH05,OUT010,629.72266
FDP26,OUT049,1684.9268
DRG27,OUT035,687.07654
FDQ33,OUT046,2332.1252
FDH20,OUT010,222.55235
FDV14,OUT046,1307.2601
DRD01,OUT046,893.1224
NCI17,OUT049,1500.8335
FDF39,OUT010,1059.5472
FDX37,OUT046,1708.0945
NCX17,OUT035,3764.09
FDN03,OUT013,4992.025
NCS41,OUT010,625.0631
FDH34,OUT045,2981.888
NCX53,OUT018,1850.8967
FDY31,OUT046,2413.2605
FDD20,OUT017,2105.361
FDE51,OUT045,762.1695
FDV27,OUT046,1358.1595
FDF16,OUT035,2482.299
FDZ02,OUT049,1519.7921
NCK05,OUT045,1069.2716
FDM12,OUT027,4786.043
NCA05,OUT018,2196.8997
FDX33,OUT045,2511.6338
FDM25,OUT049,3214.9521
FDE41,OUT018,1151.8757
FDW14,OUT045,1289.3068
NCD30,OUT046,1584.1716
FDB23,OUT010,517.29694
FDF45,OUT046,967.9343
FDW20,OUT017,2088.9495
FDF47,OUT045,3576.4927
NCR05,OUT019,1041.9214
DRB01,OUT046,3151.849
FDE36,OUT013,2348.478
FDU56,OUT049,3054.8396
FDB23,OUT049,3423.5767
FDN48,OUT049,1344.4983
FDS43,OUT013,2893.156
NCN05,OUT013,2817.2705
NCL53,OUT049,2645.9382
FDL56,OUT046,1452.6084
FDH17,OUT018,1336.088
FDP37,OUT046,2028.5785
FDG09,OUT019,731.26733
FDA55,OUT045,3752.109
FDX31,OUT049,3491.9526
FDJ41,OUT045,3997.1426
DRC24,OUT045,2465.678
FDQ21,OUT035,2128.507
NCT54,OUT045,1446.8357
FDH08,OUT049,3834.583
FDY38,OUT018,3620.8093
DRM11,OUT010,930.772
FDG32,OUT049,3578.5088
NCH18,OUT046,3876.622
FDI20,OUT035,4389.5576
FDA33,OUT018,1994.5067
FDN45,OUT013,3425.5059
FDT45,OUT010,223.79523
FDR32,OUT035,4136.3174
FDA48,OUT017,4090.7263
FDN23,OUT017,2509.5566
NCR18,OUT035,679.22424
FDD45,OUT046,1493.9614
FDI22,OUT018,3504.0679
FDT09,OUT013,2355.0981
DRC24,OUT027,4000.0176
FDT39,OUT046,2358.0894
FDX28,OUT045,1512.716
FDA50,OUT018,1325.9365
FDT33,OUT027,4238.311
FDQ60,OUT049,1949.3491
NCM19,OUT018,1733.2595
FDF40,OUT046,3356.7861
NCI30,OUT035,4042.2837
FDK34,OUT049,4086.3674
FDA38,OUT027,5620.4146
FDT02,OUT045,627.09546
FDC11,OUT017,1371.7
FDD08,OUT046,663.56323
NCS29,OUT046,4713.704
DRI03,OUT010,583.2479
FDK48,OUT035,1163.4513
FDM52,OUT049,2396.3123
FDP49,OUT035,917.48895
DRA24,OUT046,2261.7288
NCJ43,OUT049,3088.526
FDE11,OUT045,2678.2803
FDP01,OUT049,2354.4124
FDQ59,OUT018,1171.2118
FDA43,OUT019,586.1459
FDL14,OUT017,2435.4197
FDV50,OUT010,411.33224
FDT01,OUT027,4282.6294
NCC42,OUT035,2053.073
FDO28,OUT046,1899.6312
FDD32,OUT019,357.0973
FDV45,OUT035,3282.5605
NCW17,OUT019,343.26193
NCJ17,OUT027,2371.956
NCF18,OUT049,3169.2053
FDP01,OUT045,2362.9365
FDH24,OUT045,2647.0916
FDI38,OUT027,6066.213
FDX03,OUT035,711.3649
FDY28,OUT046,3007.826
FDN34,OUT018,2337.0447
FDJ02,OUT045,2353.4675
FDW40,OUT019,468.1301
FDX03,OUT017,676.01764
FDE17,OUT027,3573.8909
FDT58,OUT046,2586.724
FDI38,OUT013,3332.0342
FDW22,OUT035,3902.9229
FDS15,OUT027,2892.8718
NCX06,OUT013,3194.1455
DRK47,OUT035,4118.113
FDC23,OUT027,4966.5874
FDM56,OUT010,321.7735
FDP21,OUT046,3132.4956
FDP58,OUT046,2910.924
FDA27,OUT019,900.1542
FDK41,OUT019,225.69604
NCH42,OUT046,4215.118
FDG29,OUT045,662.00885
FDW15,OUT018,2190.1135
FDD28,OUT018,772.6225
FDQ37,OUT049,3260.642
FDC23,OUT035,2914.8438
FDV13,OUT035,1549.1506
FDK33,OUT046,3732.812
FDO33,OUT013,2033.8003
FDN21,OUT017,2563.7417
NCW06,OUT027,5472.882
FDI38,OUT035,3797.5667
FDC21,OUT027,2680.1414
NCS05,OUT046,2179.9885
NCN53,OUT049,618.5796
FDV40,OUT010,251.06802
FDG60,OUT017,4263.7256
NCY30,OUT027,5065.429
FDM40,OUT045,2068.577
NCO30,OUT046,3007.938
FDK10,OUT046,2647.5518
FDM36,OUT045,3053.325
FDN10,OUT013,1931.8954
FDM46,OUT018,1271.0928
FDX50,OUT049,1755.7952
FDP33,OUT045,4354.7725
FDO12,OUT045,2949.5442
FDC28,OUT013,1650.9332
FDO31,OUT045,1201.1713
FDX45,OUT035,2434.5283
FDV21,OUT049,1948.1937
FDH04,OUT049,1220.0875
NCG54,OUT013,2505.101
FDO13,OUT046,2613.33
FDA09,OUT027,4763.468
FDC38,OUT017,2045.041
NCO42,OUT046,2279.213
FDL45,OUT049,2079.8174
NCK31,OUT013,738.415
FDM39,OUT017,2857.0498
FDC22,OUT010,584.79694
FDF46,OUT046,1795.2189
FDQ37,OUT045,3170.1575
FDH41,OUT010,816.91473
FDQ04,OUT046,660.89496
NCQ02,OUT027,4145.7344
FDJ57,OUT027,5021.036
NCE07,OUT049,2122.3604
FDE56,OUT013,843.23615
FDI20,OUT049,4128.592
FDK36,OUT018,638.1363
FDP08,OUT027,5204.659
FDF44,OUT017,2068.561
NCU53,OUT017,2369.509
FDF47,OUT035,3664.0693
FDS55,OUT010,592.3892
FDZ52,OUT010,303.35294
FDL04,OUT018,1341.9978
NCM26,OUT035,2461.2434
FDX43,OUT049,3165.85
FDP52,OUT049,4001.543
DRK49,OUT045,668.8369
FDE38,OUT013,2422.4585
DRF13,OUT035,2535.2026
FDK41,OUT010,102.611855
FDJ04,OUT027,2852.0942
FDZ44,OUT018,1682.5737
FDS11,OUT013,3929.8904
FDA55,OUT049,3673.9539
NCW53,OUT046,3124.5044
FDB49,OUT027,2484.86
FDD23,OUT017,3056.8962
NCV42,OUT045,1884.3713
NCZ29,OUT018,1855.1139
FDQ26,OUT013,777.3584
FDV08,OUT017,682.5467
FDC53,OUT049,1530.6046
FDV58,OUT010,590.9581
NCP02,OUT019,145.8243
DRI37,OUT045,870.96454
FDQ12,OUT049,4035.865
FDE33,OUT046,1334.9808
FDX27,OUT045,1487.5597
FDM22,OUT017,813.0374
NCH30,OUT019,439.84543
FDC04,OUT017,4116.294
FDO38,OUT046,1396.1919
FDV52,OUT027,2999.7876
FDB32,OUT013,1509.8127
FDV43,OUT018,650.5518
FDI24,OUT018,2254.9365
FDR40,OUT017,1227.8079
FDW02,OUT049,2093.8643
FDE44,OUT049,782.49414
FDL38,OUT046,1444.1064
NCT54,OUT010,270.05103
DRJ39,OUT010,725.73346
FDW55,OUT049,3876.7732
DRF13,OUT019,547.5249
NCW17,OUT049,2128.354
FDP13,OUT035,670.5635
FDS08,OUT018,2629.6702
NCP17,OUT035,1053.0775
NCO53,OUT035,3335.063
FDH19,OUT045,2765.7415
FDJ04,OUT017,2025.6646
FDG10,OUT049,821.26184
FDA40,OUT010,379.85776
FDI53,OUT045,2282.701
FDU09,OUT010,226.45041
FDK60,OUT045,1527.1316
FDR43,OUT017,631.4825
FDW22,OUT017,3370.8157
DRP47,OUT010,732.54297
DRG48,OUT010,659.6972
FDA14,OUT035,2471.3335
FDU49,OUT013,1268.171
FDK28,OUT045,4471.6724
FDT19,OUT046,2504.4185
NCQ42,OUT045,1896.1494
FDD03,OUT045,3707.2754
NCM53,OUT013,1765.8865
NCX53,OUT045,2168.7437
FDV14,OUT027,2320.0618
NCZ54,OUT017,2563.7417
FDB39,OUT013,806.205
DRC24,OUT046,2346.7148
FDY36,OUT013,960.4207
FDN01,OUT035,3412.6243
DRH25,OUT046,934.4888
FDV08,OUT046,667.9951
NCP53,OUT049,4199.9287
FDU52,OUT010,643.00073
NCI42,OUT045,3059.7249
FDZ14,OUT035,2082.0076
FDF11,OUT046,4019.039
FDQ13,OUT018,1217.7535
FDO32,OUT010,148.06783
DRJ37,OUT018,2189.7698
FDY43,OUT046,2624.8389
NCT41,OUT017,2420.5496
NCV17,OUT045,2023.2645
FDM04,OUT027,1380.3718
DRB48,OUT018,444.82697
FDM24,OUT013,2281.1096
FDT37,OUT049,4072.1675
NCO05,OUT010,220.226
FDL13,OUT046,3722.8918
FDL15,OUT017,2461.737
FDB11,OUT018,3458.0825
FDL14,OUT019,549.8866
FDY10,OUT019,454.04526
FDJ40,OUT049,1815.8873
NCW18,OUT046,3805.395
NCY06,OUT013,2088.6492
DRE13,OUT018,1176.0533
FDA26,OUT045,3285.0408
NCE19,OUT010,300.89032
FDE33,OUT035,1226.2777
DRL59,OUT027,1373.0479
FDY07,OUT046,745.6173
FDF57,OUT018,2391.4412
FDM58,OUT035,1735.4471
FDP26,OUT027,2552.099
FDY32,OUT046,2546.747
FDD51,OUT010,189.00854
FDU22,OUT018,1715.3259
FDZ49,OUT018,3867.3542
NCI42,OUT017,3668.4897
FDT04,OUT027,925.04926
NCU41,OUT045,2933.6372
FDS56,OUT045,4011.895
NCN42,OUT017,2367.5872
FDK34,OUT046,4102.1357
FDB03,OUT017,4044.7495
DRJ25,OUT035,831.0193
FDT25,OUT027,3311.979
FDN20,OUT013,2755.0815
FDP09,OUT013,3286.647
FDM20,OUT019,703.2799
NCG55,OUT046,1982.4296
NCP14,OUT045,1731.61
NCH06,OUT046,3503.2012
FDV52,OUT013,1878.3315
NCL07,OUT035,642.93756
DRJ11,OUT027,5628.962
DRO59,OUT013,915.142
FDW15,OUT010,426.01978
NCQ30,OUT035,2044.8816
NCN54,OUT019,229.73947
FDY01,OUT027,3120.716
FDX39,OUT035,3631.6516
FDH53,OUT027,2188.809
FDA57,OUT035,682.17773
NCC07,OUT010,306.6067
FDU28,OUT013,2987.5134
FDK36,OUT010,171.17073
FDR36,OUT018,471.36642
NCQ17,OUT035,2434.5283
FDS28,OUT019,187.4007
FDE08,OUT045,2456.044
FDU22,OUT046,1899.8663
FDG41,OUT045,1619.259
FDO31,OUT010,397.0191
FDM21,OUT019,822.4196
FDU40,OUT017,3194.3057
FDV36,OUT018,1840.0831
FDT10,OUT027,1626.0438
FDX38,OUT045,751.7732
NCU30,OUT027,4051.4524
NCV06,OUT049,3306.3154
FDT16,OUT035,3542.1755
NCP41,OUT027,2455.4346
FDZ56,OUT017,2975.4783
FDC22,OUT035,3122.8733
FDU10,OUT035,667.295
FDS46,OUT045,1792.5244
FDO08,OUT049,2501.233
NCV42,OUT018,1303.3342
FDP33,OUT035,4213.5664
FDJ12,OUT046,3622.2598
FDH04,OUT045,1357.6248
NCU54,OUT013,2902.8506
FDO36,OUT010,659.71826
FDT37,OUT027,6239.8164
FDD14,OUT010,725.0529
FDA16,OUT013,3473.4255
NCS42,OUT019,294.5413
FDP10,OUT019,374.46838
FDQ28,OUT049,2452.0364
FDK57,OUT010,246.22026
FDK02,OUT013,1878.3315
FDW47,OUT018,1866.9658
NCC42,OUT018,1949.1646
FDQ37,OUT018,3067.801
FDL40,OUT046,1512.4808
DRE13,OUT010,396.4026
FDQ34,OUT027,2928.5513
NCB54,OUT046,2099.4705
FDS48,OUT049,2399.7947
FDO15,OUT045,1125.0654
NCT30,OUT013,755.13794
FDU49,OUT027,2275.659
FDE21,OUT046,2015.1368
FDS49,OUT019,375.76724
FDT38,OUT027,2355.4744
FDZ01,OUT045,1678.3156
FDC41,OUT035,1249.8182
DRG13,OUT010,737.1386
NCZ42,OUT018,3299.233
NCM07,OUT045,1348.9825
NCV17,OUT018,1795.0262
DRK39,OUT035,1355.4933
FDS37,OUT018,1658.0193
FDV12,OUT019,315.59323
NCG19,OUT018,3807.8447
FDS51,OUT013,832.5237
NCO14,OUT046,667.4593
FDC38,OUT046,2097.098
FDN15,OUT046,2204.333
NCH42,OUT013,4401.5063
FDQ22,OUT046,650.22833
FDC05,OUT013,2951.0635
FDZ31,OUT013,3449.7834
DRJ23,OUT049,3330.8137
FDC52,OUT035,2511.9844
DRD12,OUT010,272.17493
FDV55,OUT017,2479.438
FDD32,OUT046,1296.8364
FDR01,OUT049,2993.7607
FDY08,OUT019,476.6219
FDQ45,OUT045,3460.675
DRN11,OUT027,3760.4006
NCS05,OUT018,1780.676
FDY32,OUT035,2460.7556
NCD31,OUT045,2670.777
NCE06,OUT049,2599.9294
NCP14,OUT046,1694.548
NCF18,OUT019,674.14453
FDF14,OUT018,2080.882
FDB22,OUT017,2408.8542
NCH54,OUT049,2592.17
FDU27,OUT035,817.3585
FDS58,OUT027,4206.486
NCU29,OUT035,2634.7961
FDJ57,OUT013,2947.5845
FDL56,OUT049,1317.8517
FDH60,OUT035,3186.2456
FDN24,OUT018,746.6002
FDD02,OUT017,2112.1416
FDP15,OUT017,4182.298
FDB28,OUT027,5186.488
DRC49,OUT045,2450.9758
NCG30,OUT018,1813.5096
FDJ14,OUT049,1181.439
FDL52,OUT045,635.5656
NCG19,OUT027,5536.5615
NCN41,OUT035,2081.0117
FDW22,OUT013,3884.6035
FDI02,OUT013,1833.301
FDV51,OUT045,2406.3896
FDV48,OUT046,1264.4027
NCL17,OUT019,646.4079
FDP46,OUT045,1359.5437
FDU10,OUT045,606.75323
FDT37,OUT010,812.67957
FDI27,OUT035,789.584
FDN51,OUT046,3940.8496
FDW07,OUT035,1379.4357
FDN45,OUT049,3750.6206
DRN37,OUT027,4403.0356
DRF48,OUT049,3159.9253
FDP38,OUT019,173.3039
NCX18,OUT027,4874.655
FDK45,OUT018,1658.0193
FDZ37,OUT049,1309.2449
FDS50,OUT018,3256.5825
NCR54,OUT018,2856.662
NCS17,OUT035,1591.2767
FDV31,OUT046,2668.3179
DRE27,OUT017,1631.7959
FDN60,OUT013,2346.3276
FDK26,OUT013,3206.0928
FDX37,OUT018,1322.156
FDW31,OUT046,2770.3691
FDX26,OUT018,2836.1953
DRL49,OUT019,646.4079
FDU49,OUT017,1393.5886
FDY58,OUT046,3723.6064
FDN03,OUT045,4683.329
NCV06,OUT010,695.0985
FDH53,OUT045,1295.9761
FDG31,OUT018,768.6749
NCC06,OUT045,2133.414
FDS13,OUT049,3482.1904
FDP16,OUT035,4054.802
FDA35,OUT013,2027.193
DRP47,OUT018,3750.7112
FDY28,OUT010,1189.392
FDY20,OUT035,1327.0109
NCH30,OUT017,1764.9313
NCR29,OUT019,226.52081
NCP05,OUT013,2502.9395
NCF30,OUT019,430.725
FDA08,OUT035,2977.4197
FDN51,OUT027,6659.1006
FDH12,OUT046,1755.2827
FDY39,OUT017,3548.0837
NCO53,OUT045,2621.532
FDB40,OUT046,2425.491
FDH02,OUT049,1276.1294
FDY11,OUT027,1635.1249
FDQ09,OUT019,439.84543
FDP16,OUT013,4128.424
NCF55,OUT018,373.248
FDY09,OUT027,4556.8193
FDY39,OUT045,3466.5493
NCU53,OUT049,2319.358
NCT41,OUT049,2373.9375
FDJ45,OUT046,628.7016
FDR28,OUT013,2405.6797
FDN08,OUT013,1946.1353
FDJ07,OUT049,1965.3157
FDZ09,OUT027,3916.4006
FDQ14,OUT017,2494.0305
FDY12,OUT027,1251.0037
FDK57,OUT046,1963.3009
FDD20,OUT049,1997.5804
FDS36,OUT018,1573.8646
FDI40,OUT049,1694.1796
FDJ40,OUT045,1775.4895
FDE08,OUT013,2392.3137
DRK01,OUT013,1539.1052
FDC58,OUT049,644.28864
FDE50,OUT046,3148.6775
FDX48,OUT035,2455.4695
DRM35,OUT018,2223.0405
FDG41,OUT013,1714.0925
FDB52,OUT046,3350.2737
FDV19,OUT045,2625.2766
DRG48,OUT017,2579.5618
FDI26,OUT013,3063.401
FDU11,OUT019,526.86206
FDF59,OUT019,540.3222
FDR07,OUT049,1541.3707
NCE06,OUT017,2563.7417
FDE10,OUT046,2021.5535
NCO55,OUT046,1730.0762
FDZ13,OUT013,645.43256
FDT50,OUT017,1579.0886
FDH12,OUT010,338.72202
FDD21,OUT045,1846.8561
NCM05,OUT013,4211.0024
FDK04,OUT013,831.30865
FDN33,OUT017,1691.9359
NCM18,OUT010,264.50772
DRC25,OUT049,1314.3665
FDT47,OUT017,1638.678
FDD45,OUT027,2760.0703
NCD07,OUT018,1561.9312
NCY54,OUT010,620.7974
FDL12,OUT049,969.8411
FDL02,OUT017,1649.5215
FDC60,OUT035,1394.3315
FDR37,OUT017,3124.5867
FDY16,OUT017,3667.2961
FDU26,OUT045,1896.056
FDN24,OUT013,799.3278
FDH44,OUT013,2305.4683
FDE23,OUT010,176.94868
FDW60,OUT017,2974.7146
FDQ55,OUT049,1960.5299
FDV32,OUT027,1725.2437
FDV03,OUT010,550.83606
FDY14,OUT010,682.527
NCL55,OUT027,5321.54
DRF25,OUT017,664.28107
FDX03,OUT046,670.2066
FDF40,OUT045,3936.734
FDX24,OUT010,291.16907
FDA25,OUT049,1722.1128
FDH21,OUT018,2309.6577
FDB47,OUT010,1147.4539
FDT34,OUT019,339.87994
FDS39,OUT010,614.11285
NCU05,OUT046,1259.9233
FDE02,OUT049,1410.4877
FDL25,OUT035,1326.236
FDC50,OUT049,1430.1119
FDZ32,OUT049,1572.7482
FDV14,OUT045,1360.7119
FDR07,OUT045,1540.4073
FDB26,OUT049,810.0187
NCR50,OUT045,2425.0398
FDP01,OUT018,2075.1218
FDH57,OUT045,2074.3735
FDM60,OUT027,980.5076
FDA45,OUT017,3398.2478
FDU55,OUT017,4264.041
FDH40,OUT035,1360.5842
FDG40,OUT019,253.30235
FDT12,OUT049,3673.9539
DRL59,OUT045,844.6451
FDT47,OUT018,1293.016
FDI60,OUT017,1042.1129
DRF51,OUT027,978.6697
NCK31,OUT049,759.4715
FDB08,OUT045,2640.6716
FDM44,OUT035,1729.0374
FDD46,OUT018,2123.1387
FDR27,OUT019,576.21234
FDV56,OUT010,316.27618
FDM02,OUT049,1341.8767
FDU45,OUT018,1750.81
FDZ10,OUT017,2090.7917
NCK31,OUT010,202.95021
FDR27,OUT035,2025.8038
FDF33,OUT013,1689.2106
FDJ36,OUT046,1639.3405
FDP33,OUT049,4444.172
FDG17,OUT046,4058.0403
FDG47,OUT027,4842.6904
NCW29,OUT046,2107.6113
DRH59,OUT017,1097.5381
FDR32,OUT017,4047.4238
FDP48,OUT035,3591.0913
FDG17,OUT035,4292.4233
DRJ59,OUT017,666.34686
FDY48,OUT027,2594.2712
FDB02,OUT046,2645.6545
FDN10,OUT019,493.33826
NCD55,OUT035,695.0422
FDX34,OUT013,2024.3916
FDZ38,OUT045,3519.2239
DRF37,OUT049,4077.4792
DRL47,OUT019,521.45667
FDL27,OUT035,1109.7804
NCP53,OUT035,4012.9878
FDT03,OUT019,593.9246
FDJ28,OUT035,3246.3752
FDF40,OUT018,3447.5981
FDA32,OUT035,3525.3997
NCP02,OUT017,861.8442
FDZ31,OUT045,2973.3257
NCQ29,OUT013,3912.0117
FDP57,OUT010,310.3929
FDL32,OUT027,3170.5579
DRB01,OUT035,3224.6953
FDJ40,OUT046,1813.2324
FDO24,OUT018,2440.5823
FDO11,OUT018,2867.038
FDA56,OUT035,2213.662
FDF02,OUT045,1590.8495
FDA10,OUT013,1768.7678
NCI55,OUT017,2122.8406
FDZ40,OUT010,123.16473
FDV08,OUT049,652.0182
FDN48,OUT013,1310.378
FDU57,OUT017,2540.1123
DRF49,OUT013,1907.6133
FDS02,OUT035,3273.7551
FDS43,OUT046,3113.9778
FDT16,OUT013,4469.736
FDX19,OUT027,5371.0684
FDK15,OUT046,1557.2904
DRA12,OUT049,2331.3032
FDY35,OUT017,837.98395
NCU42,OUT013,2805.6626
FDD26,OUT013,3197.873
FDR11,OUT018,2453.495
NCP53,OUT045,3990.3643
FDP34,OUT045,2438.7976
NCV41,OUT019,380.72034
FDN20,OUT018,2439.2236
FDZ16,OUT018,2788.694
FDZ28,OUT049,2050.6736
NCL55,OUT013,4224.8975
NCJ17,OUT046,1317.6315
FDT37,OUT046,3770.8745
FDV51,OUT049,2774.7341
FDZ28,OUT035,2106.1438
FDN27,OUT013,1920.588
FDS14,OUT019,620.0574
FDZ58,OUT045,1933.9873
FDD46,OUT046,2402.6003
FDJ03,OUT035,751.9664
FDU03,OUT010,813.37634
FDA33,OUT027,3656.8972
NCW53,OUT035,3136.858
NCC55,OUT017,646.07434
FDP52,OUT019,892.02734
FDE39,OUT049,2057.4922
FDB44,OUT035,4092.1494
FDG59,OUT013,638.8387
FDI05,OUT013,976.7449
FDF59,OUT045,1984.2875
FDM39,OUT019,579.98944
FDB14,OUT013,1444.8372
NCS05,OUT019,445.6487
DRJ35,OUT045,1006.7593
FDO31,OUT019,352.1176
FDA31,OUT046,2584.2625
FDX40,OUT049,640.96075
FDW56,OUT045,3170.1575
FDH09,OUT018,663.32245
FDA52,OUT019,293.40854
FDF20,OUT019,719.7849
FDE40,OUT046,1003.7273
NCU17,OUT046,1688.3978
NCP14,OUT035,1599.3759
FDN25,OUT027,1733.9489
FDU39,OUT049,926.90344
NCM05,OUT017,4201.068
FDU07,OUT017,2428.1614
FDF28,OUT049,2113.2092
FDR57,OUT049,2715.833
FDJ33,OUT013,1908.2438
DRH23,OUT035,881.0561
FDQ52,OUT046,3149.544
DRK13,OUT035,3246.925
FDP09,OUT046,4154.0522
FDR08,OUT027,2439.3508
FDV50,OUT045,1946.9446
FDT13,OUT049,3152.3909
FDJ27,OUT027,2803.7078
FDH21,OUT046,2679.147
FDW14,OUT027,2282.4421
FDL52,OUT049,644.28864
FDW28,OUT017,3221.768
FDL40,OUT049,1423.8531
FDE24,OUT046,2092.7708
FDX35,OUT049,3734.3293
FDP46,OUT017,1325.7628
FDX56,OUT045,3307.299
FDQ45,OUT049,2821.3254
FDK50,OUT027,3869.7058
FDY26,OUT045,3912.7896
FDQ09,OUT017,1891.1288
FDN39,OUT049,3165.85
FDP13,OUT017,661.7616
FDR51,OUT013,2502.9395
FDZ49,OUT010,350.00836
FDL28,OUT018,3233.824
FDZ10,OUT035,2158.308
FDK38,OUT013,2322.0042
DRL49,OUT027,2953.7136
FDR15,OUT013,2299.1787
FDQ24,OUT035,4267.2485
FDD56,OUT013,2980.8103
NCR42,OUT046,607.52405
FDH52,OUT045,1056.01
FDH57,OUT019,615.27496
FDR15,OUT010,652.65564
FDJ34,OUT035,2092.697
FDW37,OUT035,1523.4293
FDQ23,OUT018,1340.6847
FDP34,OUT013,2364.511
FDE04,OUT027,4864.5664
FDC48,OUT045,1198.1919
FDA47,OUT019,442.3962
FDI35,OUT018,2687.2517
NCV05,OUT013,2243.617
FDR28,OUT045,2753.3623
FDH31,OUT017,1483.1862
FDP59,OUT019,279.79355
FDS19,OUT018,1095.5829
FDM60,OUT045,662.00885
FDJ44,OUT018,2741.0637
DRH51,OUT017,1421.796
DRC25,OUT017,1389.9822
DRE25,OUT013,1537.559
NCX05,OUT049,1744.0111
FDR11,OUT017,2531.6653
DRP47,OUT045,3763.167
DRC49,OUT019,516.4442
FDQ47,OUT027,897.22046
FDL20,OUT013,1746.3604
FDM34,OUT035,2183.654
NCN55,OUT013,3917.385
FDD41,OUT035,1796.4543
FDE52,OUT049,1412.6188
NCT18,OUT019,510.48273
FDJ32,OUT018,794.02826
FDE16,OUT046,3975.101
FDZ09,OUT045,2440.1838
DRZ11,OUT046,2028.0187
FDK41,OUT049,1276.5287
FDE56,OUT049,1017.28094
FDH34,OUT013,2938.1475
DRI49,OUT013,1314.8263
DRI59,OUT046,3721.486
DRC36,OUT049,2720.556
FDS15,OUT019,284.17328
FDI07,OUT018,2887.4807
FDZ15,OUT018,1679.9987
NCX41,OUT027,5621.9946
NCO29,OUT019,888.88617
FDF57,OUT013,2487.2654
FDI33,OUT035,1485.3229
DRJ47,OUT049,2914.2144
FDB34,OUT046,1350.4292
FDY22,OUT027,3135.256
DRL11,OUT017,2588.9836
FDY46,OUT035,3146.9336
FDG17,OUT013,4515.382
FDE52,OUT018,1182.5493
DRP47,OUT027,5348.039
FDO01,OUT010,460.7891
FDL09,OUT046,2538.725
FDR57,OUT013,2407.5977
DRD37,OUT035,799.05005
FDQ36,OUT027,1026.709
FDL33,OUT049,3242.5327
FDL48,OUT045,746.80707
FDL28,OUT049,4181.8564
NCN29,OUT046,745.6173
FDO13,OUT035,2499.1636
FDB38,OUT045,2729.6853
FDI36,OUT035,3318.2073
FDI58,OUT035,1475.7812
FDH22,OUT018,1871.7523
FDQ27,OUT013,1795.5951
FDT33,OUT046,2410.4492
FDC56,OUT045,1829.6974
FDF14,OUT046,2312.1711
FDQ39,OUT017,3354.7075
NCM43,OUT017,2671.722
FDS46,OUT035,2082.0076
FDI22,OUT049,3742.491
NCE43,OUT045,2587.393
FDZ36,OUT010,630.9697
FDR13,OUT019,357.86215
FDP46,OUT018,1218.0114
FDW56,OUT019,596.2195
FDB40,OUT017,2567.5276
FDM28,OUT018,2658.5867
FDV49,OUT013,4936.241
NCS53,OUT018,2370.2805
FDO03,OUT049,4020.1382
FDT15,OUT035,3422.4026
FDD33,OUT049,3559.0913
FDX13,OUT017,4736.236
FDH60,OUT013,2935.2917
DRH51,OUT046,1366.4803
NCL07,OUT049,657.31683
FDW51,OUT045,3054.4207
FDF21,OUT019,690.22687
FDH26,OUT019,615.27496
FDJ03,OUT049,746.80707
FDU35,OUT017,1620.143
DRL01,OUT018,3036.6638
FDE59,OUT045,602.99945
FDI60,OUT035,1085.4626
DRH39,OUT035,1365.5889
FDK36,OUT049,743.21765
FDN52,OUT045,1248.408
FDU12,OUT017,4019.2263
NCT05,OUT027,6348.89
FDS37,OUT027,2853.0867
FDK24,OUT017,779.49335
DRF36,OUT013,2977.299
FDN46,OUT010,228.42146
NCN06,OUT045,2413.2634
FDD59,OUT035,1247.2983
FDM14,OUT045,1614.505
FDO10,OUT018,720.9506
FDU35,OUT013,1337.4446
NCA30,OUT018,2954.0215
NCO41,OUT049,1451.2277
FDI24,OUT046,2669.2603
FDZ16,OUT046,3280.1235
FDV47,OUT046,1346.518
FDV16,OUT045,581.63043
FDZ22,OUT035,1512.8063
FDO20,OUT010,565.0535
FDW38,OUT013,828.50653
FDW52,OUT045,2528.8433
FDT43,OUT019,201.95676
NCS29,OUT045,4427.177
NCC31,OUT017,2401.7712
FDA21,OUT017,3395.107
FDQ55,OUT046,2005.8112
NCE54,OUT049,1290.6771
FDD45,OUT017,1514.8065
NCP17,OUT017,1124.2465
FDR47,OUT035,3392.739
DRM35,OUT013,2992.658
FDR47,OUT019,629.8858
FDX19,OUT010,640.9157
FDV22,OUT027,4012.2292
FDQ46,OUT027,3079.7014
DRO47,OUT045,1769.156
FDB44,OUT010,1668.0178
FDN02,OUT010,756.93945
FDW10,OUT045,2753.6238
FDJ41,OUT019,1033.9814
FDM50,OUT046,871.0728
FDW10,OUT035,3001.5234
FDY48,OUT049,1686.7699
NCE30,OUT027,4845.284
FDO04,OUT045,889.9742
FDQ26,OUT010,289.26126
NCX29,OUT018,2195.5042
FDE39,OUT046,1974.7772
NCR54,OUT027,5413.5703
NCP55,OUT027,1451.612
FDX22,OUT017,4252.7124
FDI05,OUT035,1179.0233
FDC51,OUT027,3519.8696
FDC10,OUT013,1952.9396
FDJ46,OUT045,2888.432
FDV10,OUT010,248.83527
FDX12,OUT027,5763.6836
FDL43,OUT019,358.85352
DRB13,OUT046,2761.1755
FDF59,OUT027,2681.0317
FDT35,OUT049,2668.301
NCJ19,OUT035,889.92126
FDT35,OUT018,2703.3765
